keyword_id,week_start,competitor_name,competitor_place_id,rank_absolute,review_count,average_rating,photo_count,is_claimed
KW-0049,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,6,233,4.3,56,TRUE
KW-0049,2026-08-24,Northgate Emergency Dental,ChIJzzEauml9TasN,9,230,4.7,97,TRUE
KW-0049,2026-08-31,Northgate Emergency Dental,ChIJzzEauml9TasN,2,213,4.7,95,TRUE
KW-0049,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,6,238,4.3,51,TRUE
KW-0049,2026-08-31,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,318,3.8,152,TRUE
KW-0049,2026-09-07,Irving Dental Clinic,ChIJspT0prf6bTT6,2,219,4.3,54,TRUE
KW-0049,2026-09-07,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,6,299,3.8,151,TRUE
KW-0049,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,8,240,4.7,92,TRUE
KW-0050,2026-06-15,Irving Dental Clinic,ChIJspT0prf6bTT6,2,183,4.3,54,TRUE
KW-0050,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,307,4.8,60,TRUE
KW-0050,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,8,180,4.7,95,TRUE
KW-0050,2026-06-22,Irving Dental Clinic,ChIJspT0prf6bTT6,3,186,4.3,51,TRUE
KW-0050,2026-06-22,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,267,3.8,154,TRUE
KW-0050,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,7,188,4.7,95,TRUE
KW-0050,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,1,189,4.3,56,TRUE
KW-0050,2026-06-29,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,3,269,3.8,149,TRUE
KW-0050,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,7,196,4.7,94,TRUE
KW-0050,2026-07-06,Northgate Emergency Dental,ChIJzzEauml9TasN,8,201,4.7,94,TRUE
KW-0050,2026-07-06,Irving Dental Clinic,ChIJspT0prf6bTT6,5,198,4.3,56,TRUE
KW-0050,2026-07-06,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,313,4.8,60,TRUE
KW-0050,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,6,208,4.7,95,TRUE
KW-0050,2026-07-13,Irving Dental Clinic,ChIJspT0prf6bTT6,8,203,4.3,52,TRUE
KW-0050,2026-07-13,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,271,3.8,149,TRUE
KW-0050,2026-07-20,Northgate Emergency Dental,ChIJzzEauml9TasN,7,215,4.7,95,TRUE
KW-0050,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,7,193,4.3,56,TRUE
KW-0050,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,14,278,3.8,150,TRUE
KW-0050,2026-07-27,Northgate Emergency Dental,ChIJzzEauml9TasN,5,228,4.7,95,TRUE
KW-0050,2026-07-27,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,10,293,3.8,150,TRUE
KW-0050,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,12,201,4.3,55,TRUE
KW-0050,2026-08-03,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,335,4.8,61,TRUE
KW-0050,2026-08-03,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,298,3.8,150,TRUE
KW-0050,2026-08-03,Irving Dental Clinic,ChIJspT0prf6bTT6,12,197,4.3,51,TRUE
KW-0050,2026-08-10,Northgate Emergency Dental,ChIJzzEauml9TasN,4,236,4.7,95,TRUE
KW-0050,2026-08-10,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,323,4.8,62,TRUE
KW-0050,2026-08-10,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,10,295,3.8,150,TRUE
KW-0050,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,5,234,4.7,93,TRUE
KW-0050,2026-08-17,Irving Dental Clinic,ChIJspT0prf6bTT6,10,228,4.3,51,TRUE
KW-0050,2026-08-17,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,15,334,4.8,61,TRUE
KW-0050,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,8,233,4.3,52,TRUE
KW-0050,2026-08-24,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,337,4.8,60,TRUE
KW-0050,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,293,3.8,151,TRUE
KW-0050,2026-08-31,Northgate Emergency Dental,ChIJzzEauml9TasN,2,246,4.7,92,TRUE
KW-0050,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,12,329,4.8,60,TRUE
KW-0050,2026-08-31,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,307,3.8,154,TRUE
KW-0050,2026-09-07,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,367,4.8,60,TRUE
KW-0050,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,2,264,4.7,94,TRUE
KW-0050,2026-09-07,Irving Dental Clinic,ChIJspT0prf6bTT6,15,207,4.3,52,TRUE
KW-0051,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,307,4.8,57,TRUE
KW-0051,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,7,180,4.7,95,TRUE
KW-0051,2026-06-15,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,263,3.8,153,TRUE
KW-0051,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,3,183,4.7,96,TRUE
KW-0051,2026-06-22,Irving Dental Clinic,ChIJspT0prf6bTT6,5,187,4.3,55,TRUE
KW-0051,2026-06-22,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,311,4.8,59,TRUE
KW-0051,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,6,186,4.7,93,TRUE
KW-0051,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,6,189,4.3,55,TRUE
KW-0051,2026-06-29,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,317,4.8,62,TRUE
KW-0051,2026-07-06,Irving Dental Clinic,ChIJspT0prf6bTT6,7,195,4.3,53,TRUE
KW-0051,2026-07-06,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,313,4.8,57,TRUE
KW-0051,2026-07-06,Northgate Emergency Dental,ChIJzzEauml9TasN,13,186,4.7,92,TRUE
KW-0051,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,5,200,4.7,92,TRUE
KW-0051,2026-07-13,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,315,4.8,62,TRUE
KW-0051,2026-07-13,Irving Dental Clinic,ChIJspT0prf6bTT6,10,195,4.3,53,TRUE
KW-0051,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,4,283,3.8,151,TRUE
KW-0051,2026-07-20,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,6,322,4.8,61,TRUE
KW-0051,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,13,203,4.3,54,TRUE
KW-0051,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,5,207,4.3,54,TRUE
KW-0051,2026-07-27,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,293,3.8,152,TRUE
KW-0051,2026-07-27,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,319,4.8,57,TRUE
KW-0051,2026-08-03,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,321,4.8,59,TRUE
KW-0051,2026-08-03,Irving Dental Clinic,ChIJspT0prf6bTT6,11,204,4.3,54,TRUE
KW-0051,2026-08-03,Northgate Emergency Dental,ChIJzzEauml9TasN,12,201,4.7,95,TRUE
KW-0051,2026-08-10,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,4,323,4.8,59,TRUE
KW-0051,2026-08-10,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,6,303,3.8,154,TRUE
KW-0051,2026-08-10,Irving Dental Clinic,ChIJspT0prf6bTT6,7,223,4.3,51,TRUE
KW-0051,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,6,216,4.7,92,TRUE
KW-0051,2026-08-17,Irving Dental Clinic,ChIJspT0prf6bTT6,8,210,4.3,51,TRUE
KW-0051,2026-08-17,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,11,281,3.8,149,TRUE
KW-0051,2026-08-24,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,347,4.8,62,TRUE
KW-0051,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,293,3.8,153,TRUE
KW-0051,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,13,213,4.3,55,TRUE
KW-0051,2026-08-31,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,1,318,3.8,151,TRUE
KW-0051,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,6,329,4.8,58,TRUE
KW-0051,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,12,227,4.3,56,TRUE
KW-0051,2026-09-07,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,343,4.8,60,TRUE
KW-0051,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,6,228,4.7,97,TRUE
KW-0051,2026-09-07,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,299,3.8,149,TRUE
KW-0052,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,307,4.8,62,TRUE
KW-0052,2026-06-15,Irving Dental Clinic,ChIJspT0prf6bTT6,3,183,4.3,53,TRUE
KW-0052,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,9,180,4.7,95,TRUE
KW-0052,2026-06-22,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,309,4.8,62,TRUE
KW-0052,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,7,187,4.7,95,TRUE
KW-0052,2026-06-22,Irving Dental Clinic,ChIJspT0prf6bTT6,10,185,4.3,52,TRUE
KW-0052,2026-06-29,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,4,313,4.8,60,TRUE
KW-0052,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,5,191,4.3,51,TRUE
KW-0052,2026-06-29,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,271,3.8,150,TRUE
KW-0052,2026-07-06,Northgate Emergency Dental,ChIJzzEauml9TasN,6,204,4.7,94,TRUE
KW-0052,2026-07-06,Irving Dental Clinic,ChIJspT0prf6bTT6,4,198,4.3,56,TRUE
KW-0052,2026-07-06,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,269,3.8,149,TRUE
KW-0052,2026-07-13,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,1,271,3.8,153,TRUE
KW-0052,2026-07-13,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,315,4.8,62,TRUE
KW-0052,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,7,204,4.7,93,TRUE
KW-0052,2026-07-20,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,317,4.8,57,TRUE
KW-0052,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,9,203,4.3,54,TRUE
KW-0052,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,11,288,3.8,153,TRUE
KW-0052,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,6,195,4.3,55,TRUE
KW-0052,2026-07-27,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,10,293,3.8,149,TRUE
KW-0052,2026-07-27,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,13,319,4.8,58,TRUE
KW-0052,2026-08-03,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,7,321,4.8,62,TRUE
KW-0052,2026-08-03,Northgate Emergency Dental,ChIJzzEauml9TasN,6,236,4.7,93,TRUE
KW-0052,2026-08-03,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,13,291,3.8,150,TRUE
KW-0052,2026-08-10,Irving Dental Clinic,ChIJspT0prf6bTT6,9,199,4.3,55,TRUE
KW-0052,2026-08-10,Northgate Emergency Dental,ChIJzzEauml9TasN,4,236,4.7,95,TRUE
KW-0052,2026-08-10,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,287,3.8,152,TRUE
KW-0052,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,3,243,4.7,94,TRUE
KW-0052,2026-08-17,Irving Dental Clinic,ChIJspT0prf6bTT6,11,201,4.3,51,TRUE
KW-0052,2026-08-17,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,11,343,4.8,58,TRUE
KW-0052,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,303,3.8,150,TRUE
KW-0052,2026-08-24,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,13,357,4.8,60,TRUE
KW-0052,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,14,203,4.3,51,TRUE
KW-0052,2026-08-31,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,296,3.8,151,TRUE
KW-0052,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,14,205,4.3,51,TRUE
KW-0052,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,15,362,4.8,57,TRUE
KW-0052,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,3,264,4.7,94,TRUE
KW-0052,2026-09-07,Irving Dental Clinic,ChIJspT0prf6bTT6,13,219,4.3,54,TRUE
KW-0052,2026-09-07,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,14,367,4.8,62,TRUE
KW-0053,2026-06-15,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,1,263,3.8,151,TRUE
KW-0053,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,307,4.8,58,TRUE
KW-0053,2026-06-15,Irving Dental Clinic,ChIJspT0prf6bTT6,6,183,4.3,52,TRUE
KW-0053,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,8,186,4.7,94,TRUE
KW-0053,2026-06-22,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,2,265,3.8,149,TRUE
KW-0053,2026-06-22,Irving Dental Clinic,ChIJspT0prf6bTT6,8,188,4.3,56,TRUE
KW-0053,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,1,191,4.3,53,TRUE
KW-0053,2026-06-29,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,311,4.8,62,TRUE
KW-0053,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,9,196,4.7,93,TRUE
KW-0053,2026-07-06,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,2,278,3.8,149,TRUE
KW-0053,2026-07-06,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,6,316,4.8,61,TRUE
KW-0053,2026-07-06,Northgate Emergency Dental,ChIJzzEauml9TasN,8,204,4.7,93,TRUE
KW-0053,2026-07-13,Irving Dental Clinic,ChIJspT0prf6bTT6,2,195,4.3,52,TRUE
KW-0053,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,8,204,4.7,93,TRUE
KW-0053,2026-07-13,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,283,3.8,152,TRUE
KW-0053,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,5,198,4.3,54,TRUE
KW-0053,2026-07-20,Northgate Emergency Dental,ChIJzzEauml9TasN,7,215,4.7,92,TRUE
KW-0053,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,13,278,3.8,154,TRUE
KW-0053,2026-07-27,Northgate Emergency Dental,ChIJzzEauml9TasN,5,228,4.7,93,TRUE
KW-0053,2026-07-27,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,7,319,4.8,59,TRUE
KW-0053,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,10,213,4.3,56,TRUE
KW-0053,2026-08-03,Northgate Emergency Dental,ChIJzzEauml9TasN,5,229,4.7,94,TRUE
KW-0053,2026-08-03,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,7,342,4.8,62,TRUE
KW-0053,2026-08-03,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,298,3.8,153,TRUE
KW-0053,2026-08-10,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,6,303,3.8,152,TRUE
KW-0053,2026-08-10,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,331,4.8,61,TRUE
KW-0053,2026-08-10,Irving Dental Clinic,ChIJspT0prf6bTT6,13,199,4.3,53,TRUE
KW-0053,2026-08-17,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,343,4.8,62,TRUE
KW-0053,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,5,234,4.7,95,TRUE
KW-0053,2026-08-17,Irving Dental Clinic,ChIJspT0prf6bTT6,12,201,4.3,56,TRUE
KW-0053,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,283,3.8,149,TRUE
KW-0053,2026-08-24,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,12,327,4.8,57,TRUE
KW-0053,2026-08-24,Northgate Emergency Dental,ChIJzzEauml9TasN,4,240,4.7,92,TRUE
KW-0053,2026-08-31,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,10,285,3.8,151,TRUE
KW-0053,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,12,351,4.8,57,TRUE
KW-0053,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,18,216,4.3,56,TRUE
KW-0053,2026-09-07,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,287,3.8,154,TRUE
KW-0053,2026-09-07,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,12,355,4.8,59,TRUE
KW-0053,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,2,264,4.7,95,TRUE
KW-0054,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,307,4.8,62,TRUE
KW-0054,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,12,180,4.7,96,TRUE
KW-0054,2026-06-15,Irving Dental Clinic,ChIJspT0prf6bTT6,13,183,4.3,55,TRUE
KW-0054,2026-06-22,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,2,266,3.8,153,TRUE
KW-0054,2026-06-22,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,311,4.8,57,TRUE
KW-0054,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,10,182,4.7,93,TRUE
KW-0054,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,5,188,4.7,94,TRUE
KW-0054,2026-06-29,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,269,3.8,151,TRUE
KW-0054,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,9,193,4.3,55,TRUE
KW-0054,2026-07-06,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,3,269,3.8,153,TRUE
KW-0054,2026-07-06,Irving Dental Clinic,ChIJspT0prf6bTT6,5,198,4.3,51,TRUE
KW-0054,2026-07-06,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,316,4.8,61,TRUE
KW-0054,2026-07-13,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,327,4.8,57,TRUE
KW-0054,2026-07-13,Irving Dental Clinic,ChIJspT0prf6bTT6,11,203,4.3,51,TRUE
KW-0054,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,16,196,4.7,94,TRUE
KW-0054,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,7,193,4.3,52,TRUE
KW-0054,2026-07-20,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,11,317,4.8,57,TRUE
KW-0054,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,14,283,3.8,149,TRUE
KW-0054,2026-07-27,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,7,293,3.8,153,TRUE
KW-0054,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,7,213,4.3,56,TRUE
KW-0054,2026-07-27,Northgate Emergency Dental,ChIJzzEauml9TasN,10,198,4.7,92,TRUE
KW-0054,2026-08-03,Northgate Emergency Dental,ChIJzzEauml9TasN,3,194,4.7,97,TRUE
KW-0054,2026-08-03,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,7,342,4.8,58,TRUE
KW-0054,2026-08-03,Irving Dental Clinic,ChIJspT0prf6bTT6,11,218,4.3,56,TRUE
KW-0054,2026-08-10,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,279,3.8,153,TRUE
KW-0054,2026-08-10,Irving Dental Clinic,ChIJspT0prf6bTT6,12,223,4.3,51,TRUE
KW-0054,2026-08-10,Northgate Emergency Dental,ChIJzzEauml9TasN,14,220,4.7,97,TRUE
KW-0054,2026-08-17,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,2,308,3.8,152,TRUE
KW-0054,2026-08-17,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,5,352,4.8,60,TRUE
KW-0054,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,10,207,4.7,92,TRUE
KW-0054,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,6,213,4.3,52,TRUE
KW-0054,2026-08-24,Northgate Emergency Dental,ChIJzzEauml9TasN,9,220,4.7,97,TRUE
KW-0054,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,313,3.8,154,TRUE
KW-0054,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,329,4.8,62,TRUE
KW-0054,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,13,216,4.3,56,TRUE
KW-0054,2026-08-31,Northgate Emergency Dental,ChIJzzEauml9TasN,13,202,4.7,96,TRUE
KW-0054,2026-09-07,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,3,355,4.8,58,TRUE
KW-0054,2026-09-07,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,287,3.8,150,TRUE
KW-0054,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,8,228,4.7,92,TRUE
KW-0055,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,8,180,4.7,97,TRUE
KW-0055,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,12,307,4.8,62,TRUE
KW-0055,2026-06-15,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,14,263,3.8,151,TRUE
KW-0055,2026-06-22,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,9,265,3.8,151,TRUE
KW-0055,2026-06-22,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,312,4.8,60,TRUE
KW-0055,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,14,183,4.7,96,TRUE
KW-0055,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,11,184,4.7,96,TRUE
KW-0055,2026-06-29,Irving Dental Clinic,ChIJspT0prf6bTT6,14,193,4.3,55,TRUE
KW-0055,2026-06-29,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,18,273,3.8,153,TRUE
KW-0055,2026-07-06,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,4,272,3.8,151,TRUE
KW-0055,2026-07-06,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,322,4.8,62,TRUE
KW-0055,2026-07-06,Northgate Emergency Dental,ChIJzzEauml9TasN,11,186,4.7,95,TRUE
KW-0055,2026-07-13,Northgate Emergency Dental,ChIJzzEauml9TasN,8,196,4.7,92,TRUE
KW-0055,2026-07-13,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,13,327,4.8,60,TRUE
KW-0055,2026-07-13,Irving Dental Clinic,ChIJspT0prf6bTT6,17,203,4.3,55,TRUE
KW-0055,2026-07-20,Irving Dental Clinic,ChIJspT0prf6bTT6,6,198,4.3,56,TRUE
KW-0055,2026-07-20,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,8,327,4.8,59,TRUE
KW-0055,2026-07-20,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,11,288,3.8,153,TRUE
KW-0055,2026-07-27,Northgate Emergency Dental,ChIJzzEauml9TasN,7,198,4.7,97,TRUE
KW-0055,2026-07-27,Irving Dental Clinic,ChIJspT0prf6bTT6,10,207,4.3,54,TRUE
KW-0055,2026-07-27,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,275,3.8,151,TRUE
KW-0055,2026-08-03,Northgate Emergency Dental,ChIJzzEauml9TasN,7,201,4.7,96,TRUE
KW-0055,2026-08-03,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,284,3.8,151,TRUE
KW-0055,2026-08-03,Irving Dental Clinic,ChIJspT0prf6bTT6,13,204,4.3,54,TRUE
KW-0055,2026-08-10,Northgate Emergency Dental,ChIJzzEauml9TasN,9,196,4.7,93,TRUE
KW-0055,2026-08-10,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,347,4.8,59,TRUE
KW-0055,2026-08-10,Irving Dental Clinic,ChIJspT0prf6bTT6,13,223,4.3,55,TRUE
KW-0055,2026-08-17,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,308,3.8,154,TRUE
KW-0055,2026-08-17,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,10,334,4.8,57,TRUE
KW-0055,2026-08-17,Northgate Emergency Dental,ChIJzzEauml9TasN,12,198,4.7,97,TRUE
KW-0055,2026-08-24,Irving Dental Clinic,ChIJspT0prf6bTT6,9,213,4.3,51,TRUE
KW-0055,2026-08-24,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,12,293,3.8,151,TRUE
KW-0055,2026-08-24,Northgate Emergency Dental,ChIJzzEauml9TasN,12,220,4.7,93,TRUE
KW-0055,2026-08-31,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,9,329,4.8,59,TRUE
KW-0055,2026-08-31,Irving Dental Clinic,ChIJspT0prf6bTT6,10,205,4.3,52,TRUE
KW-0055,2026-08-31,Northgate Emergency Dental,ChIJzzEauml9TasN,14,224,4.7,96,TRUE
KW-0055,2026-09-07,Irving Family Care Dentistry,ChIJh7Tvu9FdhBzz,8,323,3.8,151,TRUE
KW-0055,2026-09-07,Northgate Emergency Dental,ChIJzzEauml9TasN,7,228,4.7,93,TRUE
KW-0055,2026-09-07,Irving Dental Clinic,ChIJspT0prf6bTT6,11,231,4.3,51,TRUE
KW-0056,2026-06-15,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,4,307,4.8,61,TRUE
KW-0056,2026-06-15,Irving Dental Clinic,ChIJspT0prf6bTT6,8,183,4.3,51,TRUE
KW-0056,2026-06-15,Northgate Emergency Dental,ChIJzzEauml9TasN,12,180,4.7,93,TRUE
KW-0056,2026-06-22,Dallas Dental Excellence,ChIJBGTTBQe3AOxu,11,312,4.8,60,TRUE
KW-0056,2026-06-22,Northgate Emergency Dental,ChIJzzEauml9TasN,13,185,4.7,95,TRUE
KW-0056,2026-06-22,Irving Dental Clinic,ChIJspT0prf6bTT6,18,187,4.3,53,TRUE
KW-0056,2026-06-29,Northgate Emergency Dental,ChIJzzEauml9TasN,6,188,4.7,96,TRUE
