keyword_id,location_id,week_start,rank_absolute,rank_in_local_pack,found,result_url
KW-0047,LOC-005,2026-07-06,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-07-13,2,2,TRUE,https://maps.google.com/?cid=685643487775143
KW-0047,LOC-005,2026-07-20,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-07-27,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-08-03,1,1,TRUE,https://maps.google.com/?cid=334829941534076
KW-0047,LOC-005,2026-08-10,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-08-17,4,,TRUE,https://maps.google.com/?cid=826818123798139
KW-0047,LOC-005,2026-08-24,4,,TRUE,https://maps.google.com/?cid=981457629323933
KW-0047,LOC-005,2026-08-31,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-09-07,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0048,LOC-006,2026-06-15,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-06-22,4,,TRUE,https://maps.google.com/?cid=451487143890279
KW-0048,LOC-006,2026-06-29,3,3,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-07-06,3,3,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-07-13,5,,TRUE,https://maps.google.com/?cid=892328130327506
KW-0048,LOC-006,2026-07-20,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-07-27,3,3,TRUE,https://maps.google.com/?cid=584482122103726
KW-0048,LOC-006,2026-08-03,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-08-10,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-08-17,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-08-24,5,,TRUE,https://maps.google.com/?cid=710112090552665
KW-0048,LOC-006,2026-08-31,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0048,LOC-006,2026-09-07,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-06-15,9,,TRUE,https://maps.google.com/?cid=480754413817357
KW-0049,LOC-006,2026-06-22,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-06-29,9,,TRUE,https://maps.google.com/?cid=932038084796938
KW-0049,LOC-006,2026-07-06,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-07-13,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-07-20,6,,TRUE,https://maps.google.com/?cid=347922787657425
KW-0049,LOC-006,2026-07-27,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-08-03,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-08-10,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-08-17,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-08-24,8,,TRUE,https://maps.google.com/?cid=852992765948615
KW-0049,LOC-006,2026-08-31,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0049,LOC-006,2026-09-07,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-06-15,3,3,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-06-22,5,,TRUE,https://maps.google.com/?cid=986685560324536
KW-0050,LOC-006,2026-06-29,4,,TRUE,https://maps.google.com/?cid=732824351864299
KW-0050,LOC-006,2026-07-06,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-07-13,6,,TRUE,https://maps.google.com/?cid=171292819556934
KW-0050,LOC-006,2026-07-20,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-07-27,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-08-03,9,,TRUE,https://maps.google.com/?cid=978968017303662
KW-0050,LOC-006,2026-08-10,10,,TRUE,https://maps.google.com/?cid=257251410889252
KW-0050,LOC-006,2026-08-17,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-08-24,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-08-31,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0050,LOC-006,2026-09-07,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-06-15,10,,TRUE,https://maps.google.com/?cid=884240036111800
KW-0051,LOC-006,2026-06-22,8,,TRUE,https://maps.google.com/?cid=449571343608770
KW-0051,LOC-006,2026-06-29,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-07-06,6,,TRUE,https://maps.google.com/?cid=382157746104106
KW-0051,LOC-006,2026-07-13,8,,TRUE,https://maps.google.com/?cid=755836469254367
KW-0051,LOC-006,2026-07-20,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-07-27,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-08-03,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-08-10,6,,TRUE,https://maps.google.com/?cid=138061121317939
KW-0051,LOC-006,2026-08-17,,,FALSE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-08-24,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-08-31,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0051,LOC-006,2026-09-07,6,,TRUE,https://maps.google.com/?cid=636904068786946
KW-0052,LOC-006,2026-06-15,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-06-22,4,,TRUE,https://maps.google.com/?cid=139739751536635
KW-0052,LOC-006,2026-06-29,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-07-06,5,,TRUE,https://maps.google.com/?cid=397609071600731
KW-0052,LOC-006,2026-07-13,7,,TRUE,https://maps.google.com/?cid=713193649375326
KW-0052,LOC-006,2026-07-20,8,,TRUE,https://maps.google.com/?cid=574918469150610
KW-0052,LOC-006,2026-07-27,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-08-03,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-08-10,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-08-17,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-08-24,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0052,LOC-006,2026-08-31,10,,TRUE,https://maps.google.com/?cid=815133497228303
KW-0052,LOC-006,2026-09-07,12,,TRUE,https://maps.google.com/?cid=107733718540274
KW-0053,LOC-006,2026-06-15,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-06-22,5,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-06-29,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-07-06,4,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-07-13,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-07-20,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-07-27,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-08-03,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-08-10,,,FALSE,https://maps.google.com/?cid=843023908931489
KW-0053,LOC-006,2026-08-17,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-08-24,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-08-31,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0053,LOC-006,2026-09-07,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-06-15,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-06-22,11,,TRUE,https://maps.google.com/?cid=862510161850491
KW-0054,LOC-006,2026-06-29,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-07-06,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-07-13,10,,TRUE,https://maps.google.com/?cid=839688161969975
KW-0054,LOC-006,2026-07-20,7,,TRUE,https://maps.google.com/?cid=248265793787722
KW-0054,LOC-006,2026-07-27,6,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-08-03,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-08-10,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-08-17,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-08-24,11,,TRUE,https://maps.google.com/?cid=650250668603847
KW-0054,LOC-006,2026-08-31,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0054,LOC-006,2026-09-07,8,,TRUE,https://maps.google.com/?cid=929152289332787
KW-0055,LOC-006,2026-06-15,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-06-22,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-06-29,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-07-06,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-07-13,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-07-20,7,,TRUE,https://maps.google.com/?cid=392711222320311
KW-0055,LOC-006,2026-07-27,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-08-03,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-08-10,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-08-17,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-08-24,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-08-31,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0055,LOC-006,2026-09-07,9,,TRUE,https://maps.google.com/?cid=775628420607117
KW-0056,LOC-006,2026-06-15,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-06-22,13,,TRUE,https://maps.google.com/?cid=534783016108339
KW-0056,LOC-006,2026-06-29,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-07-06,11,,TRUE,https://maps.google.com/?cid=151315234884886
KW-0056,LOC-006,2026-07-13,9,,TRUE,https://maps.google.com/?cid=953807583831167
KW-0056,LOC-006,2026-07-20,13,,TRUE,https://maps.google.com/?cid=574312875004699
KW-0056,LOC-006,2026-07-27,8,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-08-03,11,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-08-10,11,,TRUE,https://maps.google.com/?cid=151564509678981
KW-0056,LOC-006,2026-08-17,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-08-24,13,,TRUE,https://maps.google.com/?cid=120167604610058
KW-0056,LOC-006,2026-08-31,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0056,LOC-006,2026-09-07,13,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-06-15,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-06-22,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-06-29,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-07-06,11,,TRUE,https://maps.google.com/?cid=263862190871908
KW-0057,LOC-006,2026-07-13,11,,TRUE,https://maps.google.com/?cid=115731592667122
KW-0057,LOC-006,2026-07-20,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-07-27,7,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-08-03,9,,TRUE,https://maps.google.com/?cid=827251152258464
KW-0057,LOC-006,2026-08-10,10,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-08-17,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-08-24,9,,TRUE,https://maps.google.com/?cid=727952189369026
KW-0057,LOC-006,2026-08-31,9,,TRUE,https://brightpathdental.com/dallas-irving
KW-0057,LOC-006,2026-09-07,12,,TRUE,https://brightpathdental.com/dallas-irving
KW-0058,LOC-007,2026-06-15,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-06-22,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-06-29,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-07-06,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-07-13,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-07-20,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-07-27,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-08-03,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-08-10,,,FALSE,https://maps.google.com/?cid=109429232880444
KW-0058,LOC-007,2026-08-17,12,,TRUE,https://maps.google.com/?cid=659152572774255
KW-0058,LOC-007,2026-08-24,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-08-31,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0058,LOC-007,2026-09-07,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-06-15,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-06-22,,,FALSE,https://maps.google.com/?cid=613966202764614
KW-0059,LOC-007,2026-06-29,10,,TRUE,https://maps.google.com/?cid=422149717887766
KW-0059,LOC-007,2026-07-06,9,,TRUE,https://maps.google.com/?cid=908513293697625
KW-0059,LOC-007,2026-07-13,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-07-20,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-07-27,11,,TRUE,https://maps.google.com/?cid=138816247750685
KW-0059,LOC-007,2026-08-03,9,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-08-10,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-08-17,11,,TRUE,https://maps.google.com/?cid=287414472744380
KW-0059,LOC-007,2026-08-24,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-08-31,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0059,LOC-007,2026-09-07,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-06-15,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-06-22,9,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-06-29,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-07-06,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-07-13,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-07-20,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-07-27,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-08-03,12,,TRUE,https://maps.google.com/?cid=445831659642575
KW-0060,LOC-007,2026-08-10,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-08-17,9,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-08-24,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-08-31,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0060,LOC-007,2026-09-07,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-06-15,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-06-22,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-06-29,11,,TRUE,https://maps.google.com/?cid=229445141530126
KW-0061,LOC-007,2026-07-06,12,,TRUE,https://maps.google.com/?cid=277283978936338
KW-0061,LOC-007,2026-07-13,16,,TRUE,https://maps.google.com/?cid=853412783362861
KW-0061,LOC-007,2026-07-20,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-07-27,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-08-03,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-08-10,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-08-17,,,FALSE,https://brightpathdental.com/houston-montrose
KW-0061,LOC-007,2026-08-24,16,,TRUE,https://maps.google.com/?cid=224923314071962
KW-0061,LOC-007,2026-08-31,16,,TRUE,https://maps.google.com/?cid=946892079405378
KW-0061,LOC-007,2026-09-07,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-06-15,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-06-22,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-06-29,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-07-06,13,,TRUE,https://maps.google.com/?cid=321450690755803
KW-0062,LOC-007,2026-07-13,15,,TRUE,https://maps.google.com/?cid=292886163288926
KW-0062,LOC-007,2026-07-20,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-07-27,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-08-03,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-08-10,,,FALSE,https://maps.google.com/?cid=862225794258539
KW-0062,LOC-007,2026-08-17,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-08-24,12,,TRUE,https://maps.google.com/?cid=828634917194610
KW-0062,LOC-007,2026-08-31,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0062,LOC-007,2026-09-07,12,,TRUE,https://maps.google.com/?cid=776227969023220
KW-0063,LOC-007,2026-06-15,11,,TRUE,https://maps.google.com/?cid=332206549573157
KW-0063,LOC-007,2026-06-22,11,,TRUE,https://maps.google.com/?cid=172275018803162
KW-0063,LOC-007,2026-06-29,9,,TRUE,https://maps.google.com/?cid=839517202301427
KW-0063,LOC-007,2026-07-06,11,,TRUE,https://maps.google.com/?cid=211422619210396
KW-0063,LOC-007,2026-07-13,11,,TRUE,https://maps.google.com/?cid=757889445659619
KW-0063,LOC-007,2026-07-20,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0063,LOC-007,2026-07-27,12,,TRUE,https://maps.google.com/?cid=947723100849645
KW-0063,LOC-007,2026-08-03,12,,TRUE,https://maps.google.com/?cid=229635546055010
KW-0063,LOC-007,2026-08-10,10,,TRUE,https://brightpathdental.com/houston-montrose
KW-0063,LOC-007,2026-08-17,9,,TRUE,https://brightpathdental.com/houston-montrose
KW-0063,LOC-007,2026-08-24,9,,TRUE,https://brightpathdental.com/houston-montrose
KW-0063,LOC-007,2026-08-31,13,,TRUE,https://maps.google.com/?cid=584431544024902
KW-0063,LOC-007,2026-09-07,14,,TRUE,https://maps.google.com/?cid=172272951263959
KW-0064,LOC-007,2026-06-15,14,,TRUE,https://maps.google.com/?cid=863001821188004
KW-0064,LOC-007,2026-06-22,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-06-29,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-07-06,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-07-13,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-07-20,17,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-07-27,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-08-03,12,,TRUE,https://maps.google.com/?cid=526002777140682
KW-0064,LOC-007,2026-08-10,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-08-17,14,,TRUE,https://maps.google.com/?cid=476565482205728
KW-0064,LOC-007,2026-08-24,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-08-31,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0064,LOC-007,2026-09-07,17,,TRUE,https://maps.google.com/?cid=900672524058514
KW-0065,LOC-007,2026-06-15,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-06-22,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-06-29,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-07-06,11,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-07-13,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-07-20,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-07-27,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-08-03,,,FALSE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-08-10,16,,TRUE,https://maps.google.com/?cid=266272132922594
KW-0065,LOC-007,2026-08-17,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-08-24,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-08-31,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0065,LOC-007,2026-09-07,12,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-06-15,18,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-06-22,13,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-06-29,17,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-07-06,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-07-13,14,,TRUE,https://maps.google.com/?cid=810354818697819
KW-0066,LOC-007,2026-07-20,17,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-07-27,18,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-08-03,14,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-08-10,17,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-08-17,16,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-08-24,18,,TRUE,https://maps.google.com/?cid=578669316892772
KW-0066,LOC-007,2026-08-31,17,,TRUE,https://brightpathdental.com/houston-montrose
KW-0066,LOC-007,2026-09-07,15,,TRUE,https://brightpathdental.com/houston-montrose
KW-0067,LOC-008,2026-06-15,10,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-06-22,13,,TRUE,https://maps.google.com/?cid=344424267374086
KW-0067,LOC-008,2026-06-29,13,,TRUE,https://maps.google.com/?cid=729015825507791
KW-0067,LOC-008,2026-07-06,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-07-13,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-07-20,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-07-27,8,,TRUE,https://maps.google.com/?cid=993076387766933
KW-0067,LOC-008,2026-08-03,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-08-10,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-08-17,10,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-08-24,10,,TRUE,https://maps.google.com/?cid=477532982114276
KW-0067,LOC-008,2026-08-31,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0067,LOC-008,2026-09-07,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-06-15,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-06-22,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-06-29,9,,TRUE,https://maps.google.com/?cid=734736201469238
KW-0068,LOC-008,2026-07-06,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-07-13,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-07-20,14,,TRUE,https://maps.google.com/?cid=208344805760106
KW-0068,LOC-008,2026-07-27,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-08-03,13,,TRUE,https://maps.google.com/?cid=246706530464505
KW-0068,LOC-008,2026-08-10,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-08-17,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-08-24,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-08-31,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0068,LOC-008,2026-09-07,11,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-06-15,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-06-22,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-06-29,12,,TRUE,https://maps.google.com/?cid=179148312895442
KW-0069,LOC-008,2026-07-06,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-07-13,,,FALSE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-07-20,13,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-07-27,14,,TRUE,https://maps.google.com/?cid=519655077093447
KW-0069,LOC-008,2026-08-03,12,,TRUE,https://maps.google.com/?cid=135367496290600
KW-0069,LOC-008,2026-08-10,13,,TRUE,https://maps.google.com/?cid=140148319742139
KW-0069,LOC-008,2026-08-17,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-08-24,11,,TRUE,https://brightpathdental.com/houston-katy
KW-0069,LOC-008,2026-08-31,15,,TRUE,https://maps.google.com/?cid=283554246282758
KW-0069,LOC-008,2026-09-07,10,,TRUE,https://maps.google.com/?cid=493136676953959
KW-0070,LOC-008,2026-06-15,11,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-06-22,10,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-06-29,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-07-06,9,,TRUE,https://maps.google.com/?cid=332098909200930
KW-0070,LOC-008,2026-07-13,9,,TRUE,https://maps.google.com/?cid=894751332157113
KW-0070,LOC-008,2026-07-20,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-07-27,12,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-08-03,12,,TRUE,https://maps.google.com/?cid=858241168021439
KW-0070,LOC-008,2026-08-10,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-08-17,14,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-08-24,9,,TRUE,https://brightpathdental.com/houston-katy
KW-0070,LOC-008,2026-08-31,,,FALSE,https://brightpathdental.com/houston-katy
